videoID,categoryID,channelID,title,viewCount,likeCount,commentCount,updateDate,duration,tags,thumbnailURL
QLvGMLkCpQI,25,UCZCH_GHFMsFO2hso59kwXHQ,[꺼내본 뉴스] 두 노인이 동시에 쓰러졌다,399983,0,48,2025-03-14T07:00:17Z,60,"['군산', '전북', '전주mbc', '김제', '사건', '소고기', '뉴스', '친목회', '전북방송', '전주방송', 'news', '경로당', '조사', '전라북도', '장수', '부안', '전북SBS', '남원', '김제시', '술', '마을주민', '전주kbs', 'jtvon', '00년대', 'shorts', '술안주', '입건', '경찰조사', '임실', '전북특별자치도', '마을', '질식', '축산', '불법행위', '불법', '2000년대', 'JTV전주방송', '전주', '전주시', '뉴스앤뉴스', '익산', '쇠고기', '완주', '모임', 'jtv', '도축업자', '소', '도축', '주민', '꺼내본뉴스', '충격', '충격사건', '충격실화', '주민들', '축산물', '무주', '순창', '옛날뉴스', '전주SBS', '실화', '노인', 'jtv전주방송', 'JTV', '고창', '친목', '진안', '경찰', '안주']",https://i.ytimg.com/vi/QLvGMLkCpQI/hqdefault.jpg
KiXEe8n_uxU,25,UChlgI3UHCOnwUGzWzbJ3H5w,"""딸을 지옥으로"" 김새론 母, 직접 입 열었다...프라다는 김수현과 계약 해지 [지금이뉴스]  / YTN",1576902,5959,6921,2025-03-14T22:32:48Z,100,"['가세연사진', 'type:디지털', 'genre:문화', '김수현사진', 'format:기타', '김수현소속사', '가세연', '김수현김새론', '지금이뉴스', '김새론김수현', '김새론엄마', '김수현알몸사진', 'source:영상']",https://i.ytimg.com/vi/KiXEe8n_uxU/hqdefault.jpg
wEc-DsmCY3A,25,UCl_YDj8DFZSqESwDmmsHrqw,상법 개정안의 최상목 거부권을.. 검사출신 금감원장이 직을걸고 반대? #mbc뉴스 #뉴스데스크,320508,15385,205,2025-03-15T02:30:29Z,33,"['시사분석', '뉴스데스크', '정부정책', '선거', '국내정치', '정치뉴스', '정치인인터뷰', '정치이슈', 'mbc뉴스', '언론과정치', '정치토론', '국제정치', '국회뉴스', '정치시사해설', '정당']",https://i.ytimg.com/vi/wEc-DsmCY3A/hqdefault.jpg
IbHhJu3vh8c,25,UC2kfCD9MO14zLm8eBvKMQ6A,전 세계가 한국의 누리호 발사를 의심하는 이유,396769,14497,161,2025-03-11T10:00:30Z,60,"['세계 반응', 'ICBM', '극초음속 미사일', '우주 기술', '탄도미사일', '한국 로켓', '미사일 기술', '한국우주개발', '한국 방산', '누리호', '한국 우주개발']",https://i.ytimg.com/vi/IbHhJu3vh8c/hqdefault.jpg
ADbpucQLPCU,25,UCv2Gz9h1_IAdP8sz6CKhcJw,심우정 검찰총장은 윤석열의 석방 결정을 하게된 이유가 무엇인지 검찰 내부에서 반발이 심해 후폭풍이,440051,22379,243,2025-03-11T12:26:32Z,20,"['윤석열 석방', '검찰내 비판', '심우정', '검찰내 반발']",https://i.ytimg.com/vi/ADbpucQLPCU/hqdefault.jpg
kfYy_JNP4yU,25,UCafdaMoUgftag08nDFd6X1A,현대차만큼 돈 달라고! | 또 파업했다,314702,12906,1359,2025-03-15T04:06:12Z,75,[],https://i.ytimg.com/vi/kfYy_JNP4yU/hqdefault.jpg
12mk5x4u3qs,25,UCfq4V1DAuaojnr2ryvWNysw,[동앵과 뉴스터디] '이재명 무죄' 뒤집힐까? 위증교사 2심 재판 시작_255회,318637,9595,895,2025-03-16T06:00:06Z,2207,"['위증', '김진성', '동정민앵커', '김병량', '민주당대표', '무죄', '뉴스A', '검찰', '이재명', '동앵', '채널A', '채널에이', '증언', 'cosjfdpdl', '증인', '채널A NEWS', '동앵과뉴스터디', '성남시장', '비서', '위증교사', '채널A 뉴스', '2심재판']",https://i.ytimg.com/vi/12mk5x4u3qs/hqdefault.jpg
C6UY6liUNUw,25,UCYUGo6ZfQZCTMrK9rMDijNQ,심우정 이제 큰일 났어요! 대반전 일어난다! '즉시항고 포기서' 제출한 검찰..민홍철 의원,310930,16259,664,2025-03-17T02:38:23Z,1306,"['핵사이다', '한덕수', '시사', '국회의장', '총선', '국회', '탄핵', '압수수색', '문재인 윤석열', '윤석열체포', '공천개입', '김성민', '용산', '공수처', '대통령실', '트럼프', '이원재', '광복절', '최상목', '단독', '윤석열 대통령', '방통위', '경제', '포고령', '검찰공화국', '국정개입', '뉴스인사이다', '이재명', '계엄군', '한일정상회담', '이원재의끝내주는경제', '불송치', '검찰 인사', '체포영장', '김건희', '23억', '대담', '윤체포', '국정감사', '윤석열정부', '명태균게이트', '조국혁신당', '검사', '김성훈', '여론조사', '한동훈', '말하는기자들', '원구성', '김건희논문', '윤석열대선', '민주당', '여론조작', '서울구치소', '문재인', '박종준', '특검법', '김건희 공천개입', '강혜경', '뉴스토마토', '국무총리', '보수', '이준석', '경호처', '한동훈 당대표', '용산책임론', '국민의힘', '윤석열 지지율', '박지훈', '서부지법', '지지율', '박지훈의뉴스인사이다', '명태균', '계엄', '한남동', '윤석열_명태균', '총선개입', '검찰', '윤석열지지율', '국정운영지지율', '면담', '김건희_국정개입', '김영선', '항소심', '윤석열', '안산보살', '김태효', '박주민', '검언유착', '디올백', '박정훈', '박지훈뉴스인사이다', '윤석열 탄핵', '김용현', '법사위', '중도', '뉴라이트', '공천']",https://i.ytimg.com/vi/C6UY6liUNUw/hqdefault.jpg
xQguklS0xNs,25,UCVcLszfUBN9rTmc0A0uDRSQ,"'윤석열 구속취소' 후폭풍, ""이재명에게는 신의 한 수"" #shorts",549284,30518,175,2025-03-11T03:50:11Z,59,"['깨비씨', 'kbc', 'kbc 뉴스', 'kbc광주방송']",https://i.ytimg.com/vi/xQguklS0xNs/hqdefault.jpg
g7kr1Z1AFlU,25,UCTTmtS2ljy1vyl_s-d_LEHQ,"[1분바사삭] 나경원, ‘탄핵 각하’ 탄원서 제출‥’지도부와 상의했다’",327324,16024,420,2025-03-14T06:27:29Z,86,"['시사', '총선', '계엄사령부', '파우치', '비례정당', '국회', 'AM', '의사', '의석수', '우파', '용산', '녹색정의당', '대통령실', '개헌', '2000', '김건희여사', '정치', '의대', '95.9', '비상계엄해제', '계엄사령부 포고령', 'MBC라디오', '이천', '여론', '친윤', '윤석열 하야', '마봉춘', '뉴스', '비상계엄 위헌', '윤', '외교', '디올', '비례', '막말', '이재명', '좌파', '찐윤', '증원', '공천', '천공', '계엄사령관', '정의당', '야', '호남', 'mbc', '비상계엄 국회', '라디오시사', '비명', '김건희', '친명', '비상계엄 국무회의', '명품', '사회', 'RADIO', '경선', '조국', '여', '울산', '무당층', '대립', '대통령', '조국혁신당', '여의도', '검사', '갈등', '여론조사', '한동훈', '언론', '개혁신당', '탈당', '비상계엄', '창당', '민주당', '의협', '정부', '여당', '이슈', '더불어민주당', '이준석', '비상계엄 위법', '경찰', '뉴스바사삭', '국민', '정당', '국힘', '국민의힘', '좌우', '친일', '우원식 국회의장', '선거', '라디오', '검찰', '왜곡', 'mbc라디오시사', 'MBC', '민주화', '윤석열', 'mbc라디오', 'MBC RADIO', 'FM', '여야', '윤석열 대통령 탄핵 소추', '해병대', '신당', '윤석열 탄핵', '비상계엄선포', '논란', '야당', '부산', '비윤', '성지영', '표준FM', '엠비씨라디오']",https://i.ytimg.com/vi/g7kr1Z1AFlU/hqdefault.jpg
XQF0oG5PcPY,25,UCTHCOPwqNfZ0uiKOvFyhGwg,"하의실종 사진 공개된 김수현…고 김새론측 ""사과하라"" / 연합뉴스TV (YonhapnewsTV)",720930,3194,2681,2025-03-16T01:59:21Z,41,"['김새론', '김수현', '가로세로연구소', '가세연']",https://i.ytimg.com/vi/XQF0oG5PcPY/hqdefault.jpg
0pbMIT-1SBE,25,UCOqCunaF9qVN8bXwsK0HT3g,당 대표가 위협을 받는데도 경찰 신고가 아니라 기자에게 먼저 이야기를? 뭔가 이상하다 / 김기흥의 FM뉴스,188274,27430,1924,2025-03-16T05:46:33Z,92,[],https://i.ytimg.com/vi/0pbMIT-1SBE/hqdefault.jpg
wZWWuup-oRU,25,UC_JJ_NhRqPKcIOj5Ko3W_3w,"[25년 3월 18일 화] 엔비디아 젠슨 황 CEO 'GTC2025' 연설｜트럼프, '푸틴과 통화 예정'｜수입물가지수, 산업생산, 국채 경매｜ - 오선의 미국 증시 라이브",590176,7006,2,2025-03-18T21:41:25Z,33666,"['해외증시', '실적발표', '재테크', '유럽금리', '파월의장', '산타랠리', '미의회', '달러', '빠월', '애플', '연준', '나스닥', '도지', '고용지표', '일론', '금리', '인플레이션', '인플레', '해외선물', 'fomc', '증시전망', 'bitcoin', '엔비디아', 'finance', '파월', '금리인상', '바이든', '미국증시', '국제유가', '경제뉴스', '주가전망', '금리상승', '금리인하', '머스크', '비트코인', '미증시', 'fed', '블랫아웃', '불라드', '증시브리핑', '투자전략', '테슬라', '증시폭락', 'blackout', '뉴욕증시', '금융시장브리핑', '투자', '연준파월', '미국기업', '주식시황', '환율', '주식', '금리전망', '미국주식', '일론머스크']",https://i.ytimg.com/vi/wZWWuup-oRU/hqdefault.jpg
O97vUv1IkxY,25,UC8SZ88GQa9XWwZxLNibO3ug,민주당 내부보고 있었나? 갑자기 왜? [배승희 뉴스배송],310527,53191,2379,2025-03-18T04:45:00Z,1343,[],https://i.ytimg.com/vi/O97vUv1IkxY/hqdefault.jpg
dp7DwgePf4I,25,UCnCoNakaNMyF65wxJGZpLvg,전 국민이 만들어낸 태안의 기적! 한국 위기 극복 레전드,128024,6194,149,2025-03-18T09:00:56Z,58,[],https://i.ytimg.com/vi/dp7DwgePf4I/hqdefault.jpg
pdUs1kiZ2bw,25,UCG9aFJTZ-lMCHAiO1KJsirg,[이슈 직진] '윤 석방'...경호처 김성훈 구속 막을 변수 되나? #shorts #굿모닝MBN | MBN 250310 방송,910562,52468,1053,2025-03-10T08:40:01Z,60,"['윤석열', '구속영장', 'MBN', '경호처', '변수', '김성훈', '경찰', '이슈직진', '석방']",https://i.ytimg.com/vi/pdUs1kiZ2bw/hqdefault.jpg
S_YcK-iam_Q,25,UClAfLVQYZSLrMAQQ_SXPVZw,"[현장] 이재명, '윤석열 파면'시위 신상길 당원 빈소 조문",119519,9955,364,2025-03-18T08:46:44Z,17,"['#조문', '#광주', '#이재명', '#신상진', '#윤석열']",https://i.ytimg.com/vi/S_YcK-iam_Q/hqdefault.jpg
WwA2d5-wZV4,25,UCeFUGS2VCOb6DO3BiUgvwNA,7천억대 정부 계약에 명태균과 'VIP' 등장 〈주간 뉴스타파〉,739993,35263,1909,2025-03-13T11:00:06Z,1162,"['윤석열', '명태균게이트', '한화', '독립', '뉴스', '보도', '김건희', 'newstapa', '독립언론', '진실', '비영리', '뉴스타파', '언론', '명태균', '탐사보도', '현대']",https://i.ytimg.com/vi/WwA2d5-wZV4/hqdefault.jpg
LPKcb_LhpQk,25,UCaVuYo_tiiNzTSmlnM-A2kQ,"박성태X장성철 “김건희 당대표, 윤석열 국회의원?” 내란 세력이 그린 미래는?｜김건희 롤모델은 힐러리? '힐건희 프로젝트' 대해부｜[김은지의 뉴스IN] 250318 방송 #시사인",226994,8802,512,2025-03-18T10:14:06Z,2756,[],https://i.ytimg.com/vi/LPKcb_LhpQk/hqdefault.jpg
Nd1uO-Lsj20,25,UCkinYTS9IHqOEwR1Sze2JTw,탕에 몸만 담궜을 뿐인데…3명 비참한 죽음 (자막뉴스) / SBS,1831984,9178,2602,2025-03-17T06:15:00Z,100,"['안마기', '뉴스 실시간', '호소', 'SBS 뉴스', 'SBS NEWS', '검찰', 'sbs 실시간', 'SBS뉴스', '뉴스영상', '3명', 'format:리포트', 'type:방송', 'genre:사회', '에스비에스', 'source:영상', 'custom:뉴스넷', '목욕탕', 'sbs', '뉸', 'series:뉴스영상', '사고', '실시간뉴스', 'location:서울']",https://i.ytimg.com/vi/Nd1uO-Lsj20/hqdefault.jpg
qjbrVC9hdRM,25,UCRofX42ugIM1JKnCjfXm9LA,"이낙연 “李, ‘당내 내통’ 발언 치명적…증거도 없이 낙인찍어” / 채널A / 김진의 돌직구쇼",225750,5173,972,2025-03-18T01:47:53Z,771,"['rlawls', 'cosjfdpdl', '이낙연', '이재명', '내통', 'cosjfㅁ', '채널A뉴스', '채널A', '돌직구쇼', '김진']",https://i.ytimg.com/vi/qjbrVC9hdRM/hqdefault.jpg
cWyejsY8buo,25,UCu0b6ODtYia0snp9JE4UUDw,곽종근사령관 회유압박한 국힘 곽사령관 아내가 한마디로 발라버렸다  #정치,80019,15412,421,2025-03-18T05:07:54Z,60,[],https://i.ytimg.com/vi/cWyejsY8buo/hqdefault.jpg
ER3JAUV4qOY,25,UCMYhq9OyGI5UEz_NTAoHY7A,"내란공범세력들의 총력전이 시작됐다! (추미애,최강욱,김용민,신장식,봉지욱)｜풀버전",1711284,95994,3658,2025-03-10T07:48:33Z,10594,"['팟빵', '최욱', '매불쇼']",https://i.ytimg.com/vi/ER3JAUV4qOY/hqdefault.jpg
5lWDP9PNmJA,25,UC-hc6yLEjk5C5gMTJKFGlPw,"계엄 선포, 김건희 지시였다... JTBC가 결국 찾아냈다",205307,29899,891,2025-03-14T13:23:01Z,48,[],https://i.ytimg.com/vi/5lWDP9PNmJA/hqdefault.jpg
EyWPmi-CJWw,25,UCIIpmDPVk7nzNHEUSHmvkUg,만장일치? 5 대 3? 4 대 4?…尹 탄핵 선고 의견 분분 / 채널A / 뉴스TOP 10,222217,3591,791,2025-03-17T10:03:40Z,840,"['윤석열', '탑텐', 'cosjfdpdl', '헌법', '선고', '채널A뉴스', 'cosjfㅁ', '탄핵', '채널A', 'xhqxps', '톱텐']",https://i.ytimg.com/vi/EyWPmi-CJWw/hqdefault.jpg
yRNuNaKDu1g,25,UCn8WFi6pE4cJZP8MiUNGFxg,"미 해군 보급함, 한국서 6개월 머물다 떠난 이유는? (25.3.14.) #미국 #해군 #군함 #보급함 #거제 #트럼프  #수주 #KTV #뉴스 #이슈 #news #issue",233664,6060,116,2025-03-14T08:51:15Z,41,[],https://i.ytimg.com/vi/yRNuNaKDu1g/hqdefault.jpg
8RidGep0sMI,25,UCHBvfByzuzamrZiL398jopQ,"트럼프 ""지옥이 비처럼 내릴 것""…美, 후티 반군에 대규모 공습 '이란 겨냥'",503311,6527,821,2025-03-16T05:33:56Z,233,"['미군', '후티', '트럼프']",https://i.ytimg.com/vi/8RidGep0sMI/hqdefault.jpg
qT_RyDlAqyo,25,UCREjdu30qQ0Mfrbz9t-gt9A,"""이재명 째려봤다고 탄핵, 초등학생이 들어도 웃음""ㅣ국민저항권 긴급세미나ㅣTBC 정치in직캠",405969,23610,2787,2025-03-12T08:04:27Z,2317,"['국민의힘', '전한길', '지역방송국', '경북', '탄핵', 'TBC뉴스', '티비씨뉴스', '경상도', 'TK', 'TBC8뉴스', '대구경북', '대구', '대구방송', '데일리뉴스', 'TBC', '대구방송국', 'sbs', '이슈', '지역sbs', '대구뉴스', '긴급세미나', '정치뉴스', 'TBCNEWS', '대구경북TBC', '뉴스채널', '티비씨']",https://i.ytimg.com/vi/qT_RyDlAqyo/hqdefault.jpg
jI7PBoIm9B8,25,UCQabORQKQRHP-iUqe-xIFvg,탄핵 인용 vs 기각... 우리에게 벌어질 미래 / 스브스뉴스,534105,5088,4961,2025-03-11T10:30:20Z,270,"['대한민국', '태극기', '선고', '탄핵', '헌법재판소', '대통령', '인용', '이재명', '탄핵심판', '사회이슈', '핫토픽', '미국', '개혁', '윤석열', '김문수', '기각', '관세', '석방', '정치', '윤석열대통령']",https://i.ytimg.com/vi/jI7PBoIm9B8/hqdefault.jpg
XMnH3-RJ9rs,25,UC4y2Jx26qCb7CrSt_i5bf1A,【굥짜장썰뎐 62회】 심우정과 검찰이 덮은 마약사건! 목숨건 취재로 밝혀낸 ‘초유의 사건 비밀‘ 최초공개!,1046447,61329,6130,2025-03-08T12:10:06Z,4377,"['대한민국', '인천공항', '민주주의', '정의', '세관', '조국', '진실', '정경심', '검찰개혁', '민주진보', '검찰', '공정', '노무현', '언론개혁', '한동훈', '열공', '윤석열', '유시민', '열린공감', '열린', '백해룡', '민주당', '최은순', '마약', '문재인', '김건희', '경찰', '평등', '마약사건외압']",https://i.ytimg.com/vi/XMnH3-RJ9rs/hqdefault.jpg
2kbL_2KYkB0,25,UCoi_zlMq24LQ8jTukKXuaeg,김용빈 뉴스 국민투표가 우승갈랐다 #김용빈 #미스터트롯3 #미스터트롯,79193,6422,94,2025-03-16T00:30:04Z,21,"['김용빈', '미스터트롯3', '트롯', '트롯신동', '사랑빈', '미스터트롯', '트로트']",https://i.ytimg.com/vi/2kbL_2KYkB0/hqdefault.jpg
qWygGTAxQ_4,25,UC4Aa3OPkMenwTANpf0oWVRQ,"[정꿀쇼] 국민의힘도 수박 논란?··· 탄핵 선고 앞두고 국힘 지도부 쌍권은 왜 시달리고 있나 | 헌재 결론 승복 논란, 탄핵 선고 이후 尹의 행보는?",117671,2209,164,2025-03-18T01:04:35Z,3840,"['댓꿀쇼', '쌍권', '김나윤이', '정치', '김현정의 뉴스쇼', '김현정의뉴스쇼', '尹탄핵심판']",https://i.ytimg.com/vi/qWygGTAxQ_4/hqdefault.jpg
wMqhdDWsz_8,25,UCcQTRi69dsVYHN3exePtZ1A,[자막뉴스] 땅 파는 굴착기와 뜨거운 김…경악한 주민들은 즉각 신고 / KBS 2025.03.15.,1150780,5713,2112,2025-03-15T00:00:47Z,136,"['kbs', 'kbs뉴스', '자막뉴스', 'KBS NEWS', '청주시', '음식물쓰레기', '뉴스', 'KBS뉴스', 'kbs news', 'kbs 뉴스', 'NEWS', 'KBS', '굴착기']",https://i.ytimg.com/vi/wMqhdDWsz_8/hqdefault.jpg
GXjIzXbrKO8,25,UCOOEM6HSv1elhSe8r4hLxeg,""" 그렇게 급했나?~ """,486187,21701,129,2025-03-07T03:00:10Z,20,"['한민용', 'JTBC', '최재원', '안나경']",https://i.ytimg.com/vi/GXjIzXbrKO8/hqdefault.jpg
gukdhTQkqQI,25,UC1ifSsWUG241rRfK0ezYCgA,"""직접 찾아가 무릎 꿇고 빌었다"" 故 김새론, 생전 7억원 상환 압박에 고통 / KNN",583109,2936,3013,2025-03-13T08:45:07Z,134,"['김새론', 'e뉴스', '김새론 소속사', '김새론 위약금', 'knn뉴스', '김새론 김수현', '김새론 변제', '김새론 빚']",https://i.ytimg.com/vi/gukdhTQkqQI/hqdefault.jpg
gAI9R11JGCE,25,UCq7af5lj-gUy1qeN9DlNI9g,"[스팟Live] *풀영상* ""청년들 계몽되어 거리로 나왔다""...한예종 '尹 탄핵 반대' 시국선언 | 25.03.17",100742,15735,1665,2025-03-17T07:40:42Z,3603,"['한예종', '한예종대학교', '청년', '뉴스', '청년시국선언', '대학교', '탄핵', '애국시민', '뉴스핌tv', '헌재', '울음참던청년', '계몽', '탄핵반대시국선언', '윤석열', '윤석열탄핵반대', '탄핵기각', '탄핵각하', '탄핵반대', '윤석열탄핵반대시국선언', '대학생', '뉴스핌', '정치', '정치뉴스', '시국선언', '한예종시국선언', '보수', '애국']",https://i.ytimg.com/vi/gAI9R11JGCE/hqdefault.jpg
bakLERPSJf0,25,UCgeOlLcX6PReHdWImEnUVTg,"[역전의용사들] ""윤석열 탄핵 심판 선고일 내일 통보한다"" 김성훈 검찰 구속영장 청구, 용산도 파면 이후 대비 증거인멸 시도(신용한 이상호 박관천 김완 김한나)",153643,11427,433,2025-03-18T13:45:02Z,4800,"['국민의힘', '윤대통령', '박관천', '이상호', '경제', '선고', '경제대담', '탄핵', '대통령', '정치대담', '헌재', '이재명', '진보', '한동훈', '김한나', '윤석열', '역전의용사들', '민주당', '여야', '정부', '스픽스', '여당', '김완', '전계완', '정치', '신용한', '더불어민주당', '야당', '보수', '건희사랑', '김건희', '중도', 'speaks']",https://i.ytimg.com/vi/bakLERPSJf0/hqdefault.jpg
A6Yt8nCGkK4,26,UCTeEnzHDhsZg5JlU_Pu49yA,5분이면 만드는 존맛 푸딩계란찜,5777928,58427,271,2025-03-10T07:32:00Z,21,[],https://i.ytimg.com/vi/A6Yt8nCGkK4/hqdefault.jpg
MW4r5TZUHAY,26,UC71TbR88ZOAsa8-JG3UD3pw,초전도체 말고 초밥 달라고,3265249,56924,582,2025-03-14T13:00:35Z,60,[],https://i.ytimg.com/vi/MW4r5TZUHAY/hqdefault.jpg
WJPS4rAEG0E,26,UCprAWqDCXiZWdr4wquBnV3A,얼굴소멸되는 #헤어롤#헤어꿀팁#앞머리드라이#hairtips#hairhacks#hairtutorial,1979080,46350,297,2025-03-14T02:46:50Z,18,[],https://i.ytimg.com/vi/WJPS4rAEG0E/hqdefault.jpg
dMs9Ox9IrT8,26,UCWy5ZJoLkHZswfPCbsUGwCw,오늘은 달콤함 한잔 주시오.,3178112,103828,3242,2025-03-13T11:41:45Z,45,[],https://i.ytimg.com/vi/dMs9Ox9IrT8/hqdefault.jpg
cUHnfzdDkQ0,26,UCAHn4We67Rz6OpvUaXd_zTw,미얀마 아내 처가댁 찾아갔다가 소름돋는 일을 겼었네요 #shorts,1696805,54511,346,2025-03-13T13:20:29Z,59,"['국제커플', '시골', '시댁썰', '국제결혼', '처가']",https://i.ytimg.com/vi/cUHnfzdDkQ0/hqdefault.jpg
EYbLJVN_-cA,26,UCpBpsIYfgEe2s-zazZ643xw,1달러 vs 랜덤선물 한국미녀의 선택은?,1080120,27062,276,2025-03-16T07:00:08Z,50,['a'],https://i.ytimg.com/vi/EYbLJVN_-cA/hqdefault.jpg
QNxhKdesmJI,26,UC3QsCXXj8b3uu9Elki3TE3A,경상도 외고 PD vs 시카고 존박 2탄,2886878,62539,954,2025-03-12T10:19:03Z,70,"['johnpark', '챌린지', '영어공부', '영어회화']",https://i.ytimg.com/vi/QNxhKdesmJI/hqdefault.jpg
M-E_ZTwmFN0,26,UCcDw7g8A5y40i3N9rFznM4A,"While working, there was a sudden noise under the pan.",15567783,113393,142,2025-03-12T06:42:16Z,15,[],https://i.ytimg.com/vi/M-E_ZTwmFN0/hqdefault.jpg
MPuvO04NdRg,26,UCNYE6N9YZmsUyReBLzE9x9Q,"시골 촌뜨기 시절, 저게 피자인 줄 알고 먹었죠",896089,35808,441,2025-03-17T09:12:35Z,60,"['쇼츠', 'shorts']",https://i.ytimg.com/vi/MPuvO04NdRg/hqdefault.jpg
xiVwvWqwm3k,26,UCpE5SNlejhFbiYs_Cw3iFcg,시골 땅을 경매로 낙찰받은 청년의 비밀,1995484,55329,142,2025-03-11T20:00:36Z,59,"['#시골집이야기', '#경매낙찰', '경매낙찰', '#농촌썰', '감동실화', '#귀촌썰', '전주인의물건', '뜻밖의사연', '#시골썰', '시골집이야기', '#뜻밖의사연', '#감동실화', '#귀농이야기']",https://i.ytimg.com/vi/xiVwvWqwm3k/hqdefault.jpg
uIZ2dQtl4ok,26,UC94h7g4jTw_Lb64aDECGBpw,이 선생님이 학생들에게 그림 그리는 법을 가르칩니다❤️,2997889,38973,96,2025-03-09T08:45:03Z,22,[],https://i.ytimg.com/vi/uIZ2dQtl4ok/hqdefault.jpg
xICuLh1isgo,26,UCymq7EadSjPqkKkwkSSWSfw,한번 사면 ‼️평생 뽕뽑는 🤩가전가구3️⃣🩵,1754994,35418,722,2025-03-13T15:40:48Z,44,['최저가공구'],https://i.ytimg.com/vi/xICuLh1isgo/hqdefault.jpg
Ncfk5D59eEg,26,UCAGqohta3jr5n66qdyEaDjA,캠핑페어에서 있었던일...🥲#캠핑페어 #shorts,900619,8175,1204,2025-03-15T15:12:00Z,64,[],https://i.ytimg.com/vi/Ncfk5D59eEg/hqdefault.jpg
OidOZqR8HTE,26,UCEUSANZNPXY1JsBoqhQIgxQ,세계지도에 다트 던져서 나온 곳 무작정 여행가기✈️,1803627,37252,505,2025-03-13T13:00:40Z,56,[],https://i.ytimg.com/vi/OidOZqR8HTE/hqdefault.jpg
h7nqCEz06Jo,26,UCv_sFVU1HpziR6F-Jw_ZR3Q,1% 셰프들만 알고 있는 “고등어” 굽는 꿀팁,990216,37183,62,2025-03-11T08:30:24Z,57,"['쇼츠', 'shorts']",https://i.ytimg.com/vi/h7nqCEz06Jo/hqdefault.jpg
90OehpwkmZc,26,UCEc4c4tz8HnW7N_LktwZE5w,꿈에 그리던 도전,636843,20176,72,2025-03-16T11:00:19Z,20,[],https://i.ytimg.com/vi/90OehpwkmZc/hqdefault.jpg
7Szmg9nK3Zs,26,UClrOEuBPOU5Gg60dJ_49M-g,절대 들키면 안되 #초간단술안주 #맥주안주 #소주안주 #먹방 #야식메뉴 #초간단아침메뉴 #자취요리 #간단요리 #간단한끼 #디저트레시피 #간식레시피 #간단한그릇요리 #미국직장인,1686527,37214,1051,2025-03-13T13:00:10Z,60,"['오씨주부', '캘리포니아일상', '소주안주', '미국집밥', '도시락아이디어', '먹방', '간단한끼', '야식메뉴', '엘에이주부', '초간단술안주', '간식레시피', '초간단아침메뉴', '미국생활', '간단요리', '미국주부', '도시락레시피', '맥주안주', '오씨맘', '자취요리', '디저트레시피', '간단한그릇요리', '미국직장인', '초간단요리', '미국브이로그']",https://i.ytimg.com/vi/7Szmg9nK3Zs/hqdefault.jpg
GKKEk3-2q8E,26,UCskfAONPi8_Jl6HWdSyz03g,야외에서 바비큐 그릴 만드는 법,2198523,15398,200,2025-03-11T02:15:12Z,30,[],https://i.ytimg.com/vi/GKKEk3-2q8E/hqdefault.jpg
SDxsJftC8vs,26,UCckPFEWk26ZhM26hnzEcm7g,도쿄에서 푸딩을 주문하면 생기는 일,1476664,48398,588,2025-03-14T11:55:07Z,50,"['#푸딩', '#pudding', '#푸딩파르페', '#도쿄디저트', '#도쿄맛집', '#sweets']",https://i.ytimg.com/vi/SDxsJftC8vs/hqdefault.jpg
xIMAwk07-I4,26,UCIAgiD61TiS3TVLk7fBrehQ,김새론 과거 나혼산 방송 소름돋는 이유...ㅠㅠ,1504687,0,1635,2025-03-16T00:36:21Z,45,"['김새론', '김새론나혼산', '김수현김새론', '김새론집', '김수현']",https://i.ytimg.com/vi/xIMAwk07-I4/hqdefault.jpg
UmCR5RwzRu8,26,UCbANtnwwesH7ACedhECj00w,완벽한 눈과 얼굴을 그리는 방법,2593178,55643,353,2025-03-11T09:57:00Z,47,[],https://i.ytimg.com/vi/UmCR5RwzRu8/hqdefault.jpg
pVJjRCQVChk,26,UCNsdklXSx_VeLmnsUGPS-7w,"""계란’ 무조건 이렇게 드세요! 노안 싹 사라집니다",787082,33349,100,2025-03-14T14:01:03Z,59,['쇼츠'],https://i.ytimg.com/vi/pVJjRCQVChk/hqdefault.jpg
YJR3m0oBn1M,26,UCX3KEmJd6CXRNH6YVa9AoOQ,1500만원 짜리 자전거를 빌려주니 믿을수 없는 속도를 내버리는데…,909578,14418,216,2025-03-15T08:51:42Z,33,[],https://i.ytimg.com/vi/YJR3m0oBn1M/hqdefault.jpg
__Ua9NFavRU,26,UCsVfO5C0JAJ4dhVkpDkpbOA,“Family’s Guardian Angel Dog”#dog #pets #shorts “                 Video Content Intended for Adults”,28638834,410484,1173,2025-03-10T10:00:44Z,36,[],https://i.ytimg.com/vi/__Ua9NFavRU/hqdefault.jpg
ZA-4B6kZmjg,26,UCURnLWTrLZVv_KiVaeZakog,틴트 먹어 본 사람..? 맛있겠다 vs 우엑ㅠ; #화장품먹방,1109198,40927,197,2025-03-13T13:46:50Z,64,[],https://i.ytimg.com/vi/ZA-4B6kZmjg/hqdefault.jpg
KbtVq-A5Tjo,26,UC7bitSTkUiDO6b5CSZ-2lDA,Animals are human beings' best friends.,138843669,2784916,5650,2025-03-08T08:39:35Z,28,[],https://i.ytimg.com/vi/KbtVq-A5Tjo/hqdefault.jpg
